Aristotle,Athenian Constitution,1,1.0,Aristotle,Athenian Constitution,1
Aristotle,Athenian Constitution,1,0.9776139801576005,Aristotle,Athenian Constitution,2
Aristotle,Athenian Constitution,1,0.9318648179238309,Aristotle,Athenian Constitution,3
Aristotle,Athenian Constitution,1,0.79215393022701,Aristotle,Athenian Constitution,4
Aristotle,Athenian Constitution,1,0.9154650058937891,Aristotle,Politics,1
Aristotle,Athenian Constitution,1,0.9297291923172704,Aristotle,Politics,2
Aristotle,Athenian Constitution,1,0.9447735635078774,Aristotle,Politics,3
Aristotle,Athenian Constitution,1,0.9474318183754418,Aristotle,Politics,4
Aristotle,Athenian Constitution,1,0.9180031633549082,Aristotle,Politics,5
Aristotle,Athenian Constitution,1,0.9396520264390917,Aristotle,Politics,6
Aristotle,Athenian Constitution,1,0.9316704991501259,Aristotle,Politics,7
Aristotle,Athenian Constitution,1,0.9090595912989141,Aristotle,Politics,8
Aristotle,Athenian Constitution,1,0.9489846580580724,Aristotle,Politics,9
Aristotle,Athenian Constitution,1,0.9336628514713808,Aristotle,Politics,10
Aristotle,Athenian Constitution,1,0.9427850711760938,Aristotle,Politics,11
Aristotle,Athenian Constitution,1,0.9504180076978523,Aristotle,Politics,12
Aristotle,Athenian Constitution,1,0.9302235057808216,Aristotle,Politics,13
Aristotle,Athenian Constitution,1,0.9208899583011234,Aristotle,Politics,14
Aristotle,Athenian Constitution,1,0.9245713007852948,Aristotle,Metaphysics,1
Aristotle,Athenian Constitution,1,0.8806560289170914,Aristotle,Metaphysics,2
Aristotle,Athenian Constitution,1,0.8394786243591105,Aristotle,Metaphysics,3
Aristotle,Athenian Constitution,1,0.7811337271421857,Aristotle,Metaphysics,4
Aristotle,Athenian Constitution,1,0.8071893824149421,Aristotle,Metaphysics,5
Aristotle,Athenian Constitution,1,0.786711113010936,Aristotle,Metaphysics,6
Aristotle,Athenian Constitution,1,0.7605254804038483,Aristotle,Metaphysics,7
Aristotle,Athenian Constitution,1,0.8317639849630141,Aristotle,Metaphysics,8
Aristotle,Athenian Constitution,1,0.8308553907460116,Aristotle,Metaphysics,9
Aristotle,Athenian Constitution,1,0.7937152527023861,Aristotle,Metaphysics,10
Aristotle,Athenian Constitution,1,0.8396443035384599,Aristotle,Metaphysics,11
Aristotle,Athenian Constitution,1,0.797676717830209,Aristotle,Metaphysics,12
Aristotle,Athenian Constitution,1,0.8517081816302721,Aristotle,Metaphysics,13
Aristotle,Athenian Constitution,1,0.8804382099570528,Aristotle,Metaphysics,14
Aristotle,Athenian Constitution,1,0.8299427347691901,Aristotle,Metaphysics,15
Aristotle,Athenian Constitution,1,0.8524017980777576,Aristotle,Metaphysics,16
Aristotle,Athenian Constitution,1,0.8925364479604352,Aristotle,Eudemian Ethics,1
Aristotle,Athenian Constitution,1,0.8674119702038872,Aristotle,Eudemian Ethics,2
Aristotle,Athenian Constitution,1,0.8915267475716016,Aristotle,Eudemian Ethics,3
Aristotle,Athenian Constitution,1,0.8657610519556473,Aristotle,Eudemian Ethics,4
Aristotle,Athenian Constitution,1,0.8521578341676822,Aristotle,Eudemian Ethics,5
Aristotle,Athenian Constitution,1,0.8718109995167512,Aristotle,Eudemian Ethics,6
Aristotle,Athenian Constitution,1,0.9166776178926097,Aristotle,Nicomachean Ethics,1
Aristotle,Athenian Constitution,1,0.9123589310507347,Aristotle,Nicomachean Ethics,2
Aristotle,Athenian Constitution,1,0.8896594178535441,Aristotle,Nicomachean Ethics,3
Aristotle,Athenian Constitution,1,0.8810521315659419,Aristotle,Nicomachean Ethics,4
Aristotle,Athenian Constitution,1,0.8735920738525129,Aristotle,Nicomachean Ethics,5
Aristotle,Athenian Constitution,1,0.8400283878680116,Aristotle,Nicomachean Ethics,6
Aristotle,Athenian Constitution,1,0.8723217368121967,Aristotle,Nicomachean Ethics,7
Aristotle,Athenian Constitution,1,0.8926359665445189,Aristotle,Nicomachean Ethics,8
Aristotle,Athenian Constitution,1,0.8772323296300649,Aristotle,Nicomachean Ethics,9
Aristotle,Athenian Constitution,1,0.8854689035194745,Aristotle,Nicomachean Ethics,10
Aristotle,Athenian Constitution,1,0.9036401026897227,Aristotle,Nicomachean Ethics,11
Aristotle,Athenian Constitution,1,0.8872307419888156,Aristotle,Nicomachean Ethics,12
Aristotle,Athenian Constitution,1,0.7036717544024335,Aristotle,Mechanica,1
Aristotle,Athenian Constitution,1,0.7503234263688265,Aristotle,Mechanica,2
Aristotle,Athenian Constitution,2,1.0000000000000002,Aristotle,Athenian Constitution,2
Aristotle,Athenian Constitution,2,0.9106403542282089,Aristotle,Athenian Constitution,3
Aristotle,Athenian Constitution,2,0.7906655647952782,Aristotle,Athenian Constitution,4
Aristotle,Athenian Constitution,2,0.8739256906489775,Aristotle,Politics,1
Aristotle,Athenian Constitution,2,0.891045851927077,Aristotle,Politics,2
Aristotle,Athenian Constitution,2,0.9275502628639509,Aristotle,Politics,3
Aristotle,Athenian Constitution,2,0.924555263430969,Aristotle,Politics,4
Aristotle,Athenian Constitution,2,0.8932638547326798,Aristotle,Politics,5
Aristotle,Athenian Constitution,2,0.9145341994712155,Aristotle,Politics,6
Aristotle,Athenian Constitution,2,0.9135892288966687,Aristotle,Politics,7
Aristotle,Athenian Constitution,2,0.8961692455185246,Aristotle,Politics,8
Aristotle,Athenian Constitution,2,0.9160954737475016,Aristotle,Politics,9
Aristotle,Athenian Constitution,2,0.9100156509655593,Aristotle,Politics,10
Aristotle,Athenian Constitution,2,0.9190627077586955,Aristotle,Politics,11
Aristotle,Athenian Constitution,2,0.9235751456642107,Aristotle,Politics,12
Aristotle,Athenian Constitution,2,0.9093020941808331,Aristotle,Politics,13
Aristotle,Athenian Constitution,2,0.8918569198805487,Aristotle,Politics,14
Aristotle,Athenian Constitution,2,0.8870692157403072,Aristotle,Metaphysics,1
Aristotle,Athenian Constitution,2,0.8435777783616542,Aristotle,Metaphysics,2
Aristotle,Athenian Constitution,2,0.7998939166747381,Aristotle,Metaphysics,3
Aristotle,Athenian Constitution,2,0.7277049479309462,Aristotle,Metaphysics,4
Aristotle,Athenian Constitution,2,0.7606620324752187,Aristotle,Metaphysics,5
Aristotle,Athenian Constitution,2,0.7392630129618709,Aristotle,Metaphysics,6
Aristotle,Athenian Constitution,2,0.7034591377884722,Aristotle,Metaphysics,7
Aristotle,Athenian Constitution,2,0.7799782145594931,Aristotle,Metaphysics,8
Aristotle,Athenian Constitution,2,0.7790172181774253,Aristotle,Metaphysics,9
Aristotle,Athenian Constitution,2,0.734481569861631,Aristotle,Metaphysics,10
Aristotle,Athenian Constitution,2,0.7930216911349165,Aristotle,Metaphysics,11
Aristotle,Athenian Constitution,2,0.7519130372410585,Aristotle,Metaphysics,12
Aristotle,Athenian Constitution,2,0.8004733760331213,Aristotle,Metaphysics,13
Aristotle,Athenian Constitution,2,0.8446316098447798,Aristotle,Metaphysics,14
Aristotle,Athenian Constitution,2,0.7792845093455468,Aristotle,Metaphysics,15
Aristotle,Athenian Constitution,2,0.8066992134796604,Aristotle,Metaphysics,16
Aristotle,Athenian Constitution,2,0.84531115281983,Aristotle,Eudemian Ethics,1
Aristotle,Athenian Constitution,2,0.8140872042710989,Aristotle,Eudemian Ethics,2
Aristotle,Athenian Constitution,2,0.8376118384154395,Aristotle,Eudemian Ethics,3
Aristotle,Athenian Constitution,2,0.8057291744863744,Aristotle,Eudemian Ethics,4
Aristotle,Athenian Constitution,2,0.7883292518786537,Aristotle,Eudemian Ethics,5
Aristotle,Athenian Constitution,2,0.8139703182548829,Aristotle,Eudemian Ethics,6
Aristotle,Athenian Constitution,2,0.8693667880876718,Aristotle,Nicomachean Ethics,1
Aristotle,Athenian Constitution,2,0.8628851031397478,Aristotle,Nicomachean Ethics,2
Aristotle,Athenian Constitution,2,0.8391075192743719,Aristotle,Nicomachean Ethics,3
Aristotle,Athenian Constitution,2,0.8198256333919682,Aristotle,Nicomachean Ethics,4
Aristotle,Athenian Constitution,2,0.8132779011984613,Aristotle,Nicomachean Ethics,5
Aristotle,Athenian Constitution,2,0.7838300474927669,Aristotle,Nicomachean Ethics,6
Aristotle,Athenian Constitution,2,0.8198222444252091,Aristotle,Nicomachean Ethics,7
Aristotle,Athenian Constitution,2,0.8329144399914281,Aristotle,Nicomachean Ethics,8
Aristotle,Athenian Constitution,2,0.824305404419944,Aristotle,Nicomachean Ethics,9
Aristotle,Athenian Constitution,2,0.8297555423990489,Aristotle,Nicomachean Ethics,10
Aristotle,Athenian Constitution,2,0.8558980209416208,Aristotle,Nicomachean Ethics,11
Aristotle,Athenian Constitution,2,0.8433862399945328,Aristotle,Nicomachean Ethics,12
Aristotle,Athenian Constitution,2,0.6726434113140805,Aristotle,Mechanica,1
Aristotle,Athenian Constitution,2,0.7097321680765424,Aristotle,Mechanica,2
Aristotle,Athenian Constitution,3,0.9999999999999998,Aristotle,Athenian Constitution,3
Aristotle,Athenian Constitution,3,0.7660294689890093,Aristotle,Athenian Constitution,4
Aristotle,Athenian Constitution,3,0.8878878246494949,Aristotle,Politics,1
Aristotle,Athenian Constitution,3,0.8814955438807203,Aristotle,Politics,2
Aristotle,Athenian Constitution,3,0.8538552915726093,Aristotle,Politics,3
Aristotle,Athenian Constitution,3,0.8962503504955588,Aristotle,Politics,4
Aristotle,Athenian Constitution,3,0.8578340038380542,Aristotle,Politics,5
Aristotle,Athenian Constitution,3,0.9049833074175565,Aristotle,Politics,6
Aristotle,Athenian Constitution,3,0.8827640047937347,Aristotle,Politics,7
Aristotle,Athenian Constitution,3,0.8781224040151941,Aristotle,Politics,8
Aristotle,Athenian Constitution,3,0.9023353009364171,Aristotle,Politics,9
Aristotle,Athenian Constitution,3,0.9010280376277613,Aristotle,Politics,10
Aristotle,Athenian Constitution,3,0.8932248900906067,Aristotle,Politics,11
Aristotle,Athenian Constitution,3,0.8890280632625067,Aristotle,Politics,12
Aristotle,Athenian Constitution,3,0.8514558245345658,Aristotle,Politics,13
Aristotle,Athenian Constitution,3,0.8695931426430349,Aristotle,Politics,14
Aristotle,Athenian Constitution,3,0.8636664109733916,Aristotle,Metaphysics,1
Aristotle,Athenian Constitution,3,0.8619133262246634,Aristotle,Metaphysics,2
Aristotle,Athenian Constitution,3,0.8261306169621333,Aristotle,Metaphysics,3
Aristotle,Athenian Constitution,3,0.7669821395034617,Aristotle,Metaphysics,4
